"4/4/2014 21:01:00",40.7166,-73.9975,"B02512"
"4/4/2014 21:01:00",40.6852,-73.9915,"B02512"
"4/4/2014 21:01:00",40.7279,-73.9822,"B02512"
"4/4/2014 21:01:00",40.7279,-73.9822,"B02512"
"4/4/2014 21:02:00",40.7501,-73.993,"B02512"
"4/4/2014 21:03:00",40.7498,-73.9922,"B02512"
"4/4/2014 21:03:00",40.7481,-73.9897,"B02512"
"4/4/2014 21:03:00",40.7741,-73.8727,"B02512"
"4/4/2014 21:03:00",40.7415,-74.0026,"B02512"
"4/4/2014 21:04:00",40.7069,-74.009,"B02512"
"4/4/2014 21:04:00",40.7414,-74.0049,"B02512"
"4/4/2014 21:04:00",40.7563,-73.9817,"B02512"
"4/4/2014 21:05:00",40.7678,-73.9915,"B02512"
"4/4/2014 21:05:00",40.743,-74.0061,"B02512"
"4/4/2014 21:06:00",40.7509,-73.9944,"B02512"
"4/4/2014 21:06:00",40.7394,-74.0016,"B02512"
"4/4/2014 21:06:00",40.7944,-73.9718,"B02512"
"4/4/2014 21:07:00",40.7399,-73.9983,"B02512"
"4/4/2014 21:08:00",40.7227,-73.9978,"B02512"
"4/4/2014 21:08:00",40.7499,-74.0025,"B02512"
"4/4/2014 21:09:00",40.7474,-73.9822,"B02512"
"4/4/2014 21:10:00",40.6888,-73.9889,"B02512"
"4/4/2014 21:10:00",40.7398,-74.0058,"B02512"
"4/4/2014 21:10:00",40.7635,-73.9868,"B02512"
"4/4/2014 21:10:00",40.7499,-73.9914,"B02512"
"4/4/2014 21:10:00",40.7225,-73.9995,"B02512"
"4/4/2014 21:10:00",40.7589,-73.9725,"B02512"
"4/4/2014 21:11:00",40.7203,-73.9795,"B02512"
"4/4/2014 21:12:00",40.7444,-73.9962,"B02512"
"4/4/2014 21:13:00",40.6914,-73.9843,"B02512"
"4/4/2014 21:14:00",40.7082,-74.0008,"B02512"
"4/4/2014 21:15:00",40.7464,-74.0011,"B02512"
"4/4/2014 21:15:00",40.7679,-73.9829,"B02512"
"4/4/2014 21:15:00",40.7342,-73.99,"B02512"
"4/4/2014 21:16:00",40.7334,-74.005,"B02512"
"4/4/2014 21:17:00",40.7394,-74.0351,"B02512"
"4/4/2014 21:17:00",40.6878,-73.997,"B02512"
"4/4/2014 21:17:00",40.7307,-73.9498,"B02512"
"4/4/2014 21:19:00",40.752,-73.9935,"B02512"
"4/4/2014 21:19:00",40.7387,-73.9886,"B02512"
"4/4/2014 21:19:00",40.7641,-73.9759,"B02512"
"4/4/2014 21:20:00",40.7181,-73.9581,"B02512"
"4/4/2014 21:20:00",40.7181,-73.9581,"B02512"
"4/4/2014 21:20:00",40.6627,-73.7683,"B02512"
