"Date/Time","Lat","Lon","Base"
"5/7/2014 12:22:00",40.7745,-73.9897,"B02617"
"5/7/2014 12:22:00",40.7571,-73.9861,"B02617"
"5/7/2014 12:23:00",40.7609,-73.9663,"B02617"
"5/7/2014 12:24:00",40.7627,-73.9829,"B02617"
"5/7/2014 12:25:00",40.7245,-73.9957,"B02617"
"5/7/2014 12:25:00",40.7316,-73.9909,"B02617"
"5/7/2014 12:25:00",40.7297,-74.0067,"B02617"
"5/7/2014 12:25:00",40.7395,-73.9923,"B02617"
"5/7/2014 12:26:00",40.7466,-73.9857,"B02617"
"5/7/2014 12:26:00",40.7069,-74.0162,"B02617"
"5/7/2014 12:26:00",40.6646,-73.9531,"B02617"
"5/7/2014 12:26:00",40.7486,-73.9887,"B02617"
"5/7/2014 12:26:00",40.7522,-73.9769,"B02617"
"5/7/2014 12:28:00",40.7711,-73.8662,"B02617"
"5/7/2014 12:29:00",40.7186,-74.0089,"B02617"
"5/7/2014 12:29:00",40.7575,-73.9853,"B02617"
"5/7/2014 12:30:00",40.7617,-73.9844,"B02617"
"5/7/2014 12:30:00",40.76,-73.9904,"B02617"
"5/7/2014 12:32:00",40.7922,-73.9264,"B02617"
"5/7/2014 12:33:00",40.7426,-73.9848,"B02617"
"5/7/2014 12:33:00",40.745,-73.9477,"B02617"
"5/7/2014 12:33:00",40.745,-73.9477,"B02617"
"5/7/2014 12:33:00",40.7248,-73.9949,"B02617"
"5/7/2014 12:34:00",40.7475,-74.0017,"B02617"
"5/7/2014 12:34:00",40.7642,-73.9689,"B02617"
"5/7/2014 12:35:00",40.7237,-74.0112,"B02617"
"5/7/2014 12:36:00",40.6153,-73.9255,"B02617"
"5/7/2014 12:36:00",40.7867,-73.9683,"B02617"
"5/7/2014 12:37:00",40.6896,-73.9704,"B02617"
"5/7/2014 12:37:00",40.7462,-73.9924,"B02617"
"5/7/2014 12:38:00",40.7341,-73.9909,"B02617"
"5/7/2014 12:38:00",40.7441,-74.0064,"B02617"
"5/7/2014 12:38:00",40.6597,-73.9892,"B02617"
"5/7/2014 12:39:00",40.7294,-73.9895,"B02617"
"5/7/2014 12:39:00",40.7451,-73.9954,"B02617"
"5/7/2014 12:39:00",40.6754,-73.9373,"B02617"
"5/7/2014 12:39:00",40.7229,-74.0047,"B02617"
"5/7/2014 12:39:00",40.7229,-74.0047,"B02617"
"5/7/2014 12:40:00",40.7879,-73.9714,"B02617"
"5/7/2014 12:40:00",40.7339,-73.9927,"B02617"
"5/7/2014 12:41:00",40.748,-73.9927,"B02617"
"5/7/2014 12:41:00",40.7851,-73.957,"B02617"
"5/7/2014 12:42:00",40.7585,-73.9898,"B02617"
"5/7/2014 12:43:00",40.6966,-73.983,"B02617"
"5/7/2014 12:43:00",40.727,-74.0071,"B02617"
"5/7/2014 12:44:00",40.7594,-73.9827,"B02617"
"5/7/2014 12:45:00",40.7223,-73.9872,"B02617"
"5/7/2014 12:45:00",40.6118,-73.9199,"B02617"
"5/7/2014 12:45:00",40.7299,-73.9896,"B02617"
"5/7/2014 12:45:00",40.7426,-73.9868,"B02617"
"5/7/2014 12:46:00",40.7484,-73.9887,"B02617"
"5/7/2014 12:46:00",40.7388,-74.0088,"B02617"
"5/7/2014 12:46:00",40.7917,-73.9726,"B02617"
"5/7/2014 12:47:00",40.7741,-73.8727,"B02617"
"5/7/2014 12:47:00",40.7206,-73.9927,"B02617"
"5/7/2014 12:49:00",40.7694,-73.9957,"B02617"
"5/7/2014 12:49:00",40.7501,-73.9806,"B02617"
"5/7/2014 12:49:00",40.7255,-73.995,"B02617"
"5/7/2014 12:49:00",40.7428,-73.9926,"B02617"
"5/7/2014 12:50:00",40.7967,-73.9468,"B02617"
"5/7/2014 12:50:00",40.842,-73.9142,"B02617"
"5/7/2014 12:50:00",41.0449,-73.6888,"B02617"
"5/7/2014 12:51:00",40.7824,-73.9811,"B02617"
"5/7/2014 12:52:00",40.6778,-73.9599,"B02617"
"5/7/2014 12:52:00",40.7184,-73.9978,"B02617"
"5/7/2014 12:53:00",40.7702,-73.8648,"B02617"
"5/7/2014 12:54:00",40.758,-73.9727,"B02617"
"5/7/2014 12:54:00",40.7334,-73.9912,"B02617"
"5/7/2014 12:54:00",40.7043,-74.012,"B02617"
"5/7/2014 12:54:00",40.7743,-73.8728,"B02617"
"5/7/2014 12:55:00",40.7151,-74.0078,"B02617"
"5/7/2014 12:55:00",40.7384,-73.9892,"B02617"
"5/7/2014 12:55:00",40.6929,-73.9668,"B02617"
"5/7/2014 12:55:00",40.7236,-73.9938,"B02617"
"5/7/2014 12:56:00",40.7382,-73.9902,"B02617"
"5/7/2014 12:56:00",40.7151,-74.0098,"B02617"
"5/7/2014 12:56:00",40.7644,-73.9805,"B02617"
"5/7/2014 12:57:00",40.6679,-73.958,"B02617"
"5/7/2014 12:57:00",40.7443,-73.9919,"B02617"
"5/7/2014 12:57:00",40.893,-73.8995,"B02617"
"5/7/2014 12:57:00",40.7536,-73.9821,"B02617"
"5/7/2014 12:57:00",40.7159,-74.01,"B02617"
"5/7/2014 12:58:00",40.7756,-73.9858,"B02617"
"5/7/2014 12:58:00",40.7538,-73.9653,"B02617"
"5/7/2014 12:59:00",40.7612,-73.9731,"B02617"
"5/7/2014 12:59:00",40.7743,-73.9634,"B02617"
"5/7/2014 12:59:00",40.7731,-73.9665,"B02617"
"5/7/2014 13:00:00",40.7252,-73.999,"B02617"
"5/7/2014 13:00:00",40.7692,-73.9672,"B02617"
"5/7/2014 13:00:00",40.7254,-73.9897,"B02617"
"5/7/2014 13:01:00",40.6114,-73.9198,"B02617"
"5/7/2014 13:01:00",40.6754,-73.9779,"B02617"
"5/7/2014 13:02:00",40.7804,-73.9758,"B02617"
"5/7/2014 13:02:00",40.7554,-73.9752,"B02617"
"5/7/2014 13:02:00",40.7554,-73.9752,"B02617"
"5/7/2014 13:02:00",40.7554,-73.983,"B02617"
"5/7/2014 13:03:00",40.7951,-73.9353,"B02617"
"5/7/2014 13:04:00",40.7399,-73.9948,"B02617"
"5/7/2014 13:04:00",40.6267,-74.0308,"B02617"
"5/7/2014 13:04:00",40.7316,-73.9905,"B02617"
"5/7/2014 13:05:00",40.747,-73.9527,"B02617"
"5/7/2014 13:06:00",40.7608,-73.9715,"B02617"
"5/7/2014 13:06:00",40.695,-73.9197,"B02617"
"5/7/2014 13:06:00",40.7318,-73.9966,"B02617"
