"4/4/2014 3:08:00",40.7226,-73.986,"B02512"
"4/4/2014 3:10:00",40.7639,-73.9733,"B02512"
"4/4/2014 3:30:00",40.817,-73.9389,"B02512"
"4/4/2014 3:32:00",40.7141,-73.9899,"B02512"
"4/4/2014 3:35:00",40.7478,-73.9733,"B02512"
"4/4/2014 3:56:00",40.8558,-73.9316,"B02512"
"4/4/2014 3:59:00",40.7493,-74.0291,"B02512"
"4/4/2014 4:02:00",40.7712,-73.9872,"B02512"
"4/4/2014 4:18:00",40.754,-73.9867,"B02512"
"4/4/2014 4:28:00",40.6878,-74.1816,"B02512"
"4/4/2014 4:34:00",40.746,-73.9885,"B02512"
"4/4/2014 4:35:00",40.6801,-73.968,"B02512"
"4/4/2014 4:45:00",40.6458,-73.7767,"B02512"
"4/4/2014 4:49:00",40.7259,-73.9831,"B02512"
"4/4/2014 4:49:00",40.7067,-74.0081,"B02512"
"4/4/2014 4:52:00",40.7035,-73.9906,"B02512"
"4/4/2014 4:53:00",40.7252,-74.3443,"B02512"
"4/4/2014 4:54:00",40.7684,-73.9847,"B02512"
"4/4/2014 4:57:00",40.7625,-73.9933,"B02512"
"4/4/2014 4:59:00",40.7518,-73.9846,"B02512"
"4/4/2014 4:59:00",40.7518,-73.9846,"B02512"
"4/4/2014 5:01:00",40.711,-74.0055,"B02512"
"4/4/2014 5:07:00",40.7539,-73.9858,"B02512"
"4/4/2014 5:12:00",40.6949,-74.1781,"B02512"
"4/4/2014 5:13:00",40.7439,-73.9972,"B02512"
"4/4/2014 5:17:00",40.7593,-73.9717,"B02512"
"4/4/2014 5:21:00",40.6774,-74.0145,"B02512"
"4/4/2014 5:21:00",40.816,-73.9082,"B02512"
"4/4/2014 5:32:00",40.7826,-73.9768,"B02512"
"4/4/2014 5:35:00",40.7878,-73.9732,"B02512"
"4/4/2014 5:37:00",40.7334,-74.0024,"B02512"
"4/4/2014 5:39:00",40.7821,-73.9759,"B02512"
"4/4/2014 5:39:00",40.7535,-74.0269,"B02512"
"4/4/2014 5:39:00",40.7798,-73.9545,"B02512"
