"4/4/2014 6:01:00",40.782,-73.9576,"B02512"
"4/4/2014 6:01:00",40.7388,-74.006,"B02512"
"4/4/2014 6:03:00",40.7507,-73.9702,"B02512"
"4/4/2014 6:03:00",40.6951,-74.1786,"B02512"
"4/4/2014 6:03:00",40.7614,-73.9643,"B02512"
"4/4/2014 6:03:00",40.7743,-73.9774,"B02512"
"4/4/2014 6:07:00",40.7839,-73.9703,"B02512"
"4/4/2014 6:11:00",40.7885,-73.9688,"B02512"
"4/4/2014 6:12:00",40.7127,-73.9407,"B02512"
"4/4/2014 6:13:00",40.7052,-74.0155,"B02512"
"4/4/2014 6:13:00",40.6449,-73.7819,"B02512"
"4/4/2014 6:14:00",40.7376,-74.0094,"B02512"
"4/4/2014 6:14:00",40.734,-74.0096,"B02512"
"4/4/2014 6:14:00",40.7146,-74.0089,"B02512"
"4/4/2014 6:15:00",40.7203,-74.002,"B02512"
"4/4/2014 6:16:00",40.7466,-74.2587,"B02512"
"4/4/2014 6:16:00",40.7663,-73.9775,"B02512"
"4/4/2014 6:16:00",40.6917,-73.9663,"B02512"
"4/4/2014 6:18:00",40.7987,-73.973,"B02512"
"4/4/2014 6:18:00",40.7687,-73.8674,"B02512"
"4/4/2014 6:18:00",40.7778,-73.9585,"B02512"
"4/4/2014 6:20:00",40.763,-73.9802,"B02512"
"4/4/2014 6:20:00",40.7336,-73.9879,"B02512"
"4/4/2014 6:23:00",40.8977,-73.947,"B02512"
"4/4/2014 6:25:00",40.7581,-73.9623,"B02512"
"4/4/2014 6:25:00",40.7772,-73.9521,"B02512"
"4/4/2014 6:26:00",40.7757,-73.9525,"B02512"
"4/4/2014 6:27:00",40.7584,-73.9926,"B02512"
"4/4/2014 6:27:00",40.7079,-74.0016,"B02512"
"4/4/2014 6:29:00",40.8077,-73.9514,"B02512"
"4/4/2014 6:30:00",40.6951,-73.9836,"B02512"
"4/4/2014 6:30:00",40.7696,-74.0174,"B02512"
"4/4/2014 6:30:00",40.7808,-73.9565,"B02512"
"4/4/2014 6:31:00",40.7449,-74.0061,"B02512"
"4/4/2014 6:37:00",40.7375,-73.9987,"B02512"
"4/4/2014 6:38:00",40.7698,-73.9587,"B02512"
"4/4/2014 6:38:00",40.7881,-73.9761,"B02512"
"4/4/2014 6:38:00",40.7618,-73.9695,"B02512"
"4/4/2014 6:39:00",40.7256,-74.0056,"B02512"
"4/4/2014 6:39:00",40.7732,-73.9622,"B02512"
"4/4/2014 6:40:00",40.7399,-73.9894,"B02512"
"4/4/2014 6:40:00",40.645,-73.7819,"B02512"
"4/4/2014 6:40:00",40.6946,-74.1777,"B02512"
"4/4/2014 6:41:00",40.7146,-74.0361,"B02512"
"4/4/2014 6:42:00",40.7901,-73.9658,"B02512"
"4/4/2014 6:44:00",40.7788,-73.9621,"B02512"
"4/4/2014 6:44:00",40.7907,-73.9654,"B02512"
"4/4/2014 6:45:00",40.7168,-74.0131,"B02512"
"4/4/2014 6:46:00",40.6819,-74.2119,"B02512"
"4/4/2014 6:46:00",40.6819,-74.2119,"B02512"
"4/4/2014 6:46:00",40.7646,-73.9808,"B02512"
"4/4/2014 6:47:00",40.7814,-73.9563,"B02512"
"4/4/2014 6:47:00",40.583,-73.9575,"B02512"
"4/4/2014 6:48:00",40.7043,-74.0108,"B02512"
"4/4/2014 6:50:00",40.7799,-73.9807,"B02512"
"4/4/2014 6:51:00",40.6824,-74.0003,"B02512"
"4/4/2014 6:52:00",40.7829,-73.9777,"B02512"
"4/4/2014 6:52:00",40.7872,-73.9781,"B02512"
"4/4/2014 6:52:00",40.7359,-73.9979,"B02512"
"4/4/2014 6:52:00",40.7953,-73.9712,"B02512"
"4/4/2014 6:52:00",40.7573,-73.9755,"B02512"
"4/4/2014 6:53:00",40.7918,-73.9786,"B02512"
"4/4/2014 6:55:00",40.7456,-73.9532,"B02512"
"4/4/2014 6:56:00",40.7449,-73.9578,"B02512"
"4/4/2014 6:57:00",40.7794,-73.9574,"B02512"
"4/4/2014 6:58:00",40.7245,-74.0008,"B02512"
"4/4/2014 6:59:00",40.7829,-73.9733,"B02512"
"4/4/2014 7:01:00",40.7373,-73.9987,"B02512"
"4/4/2014 7:04:00",40.7718,-73.963,"B02512"
"4/4/2014 7:04:00",40.7724,-73.9501,"B02512"
"4/4/2014 7:05:00",40.7163,-73.991,"B02512"
"4/4/2014 7:05:00",40.7925,-73.9666,"B02512"
"4/4/2014 7:07:00",40.6909,-73.9967,"B02512"
"4/4/2014 7:08:00",40.7258,-73.9792,"B02512"
"4/4/2014 7:09:00",40.7374,-74.0089,"B02512"
"4/4/2014 7:09:00",40.7756,-73.9643,"B02512"
"4/4/2014 7:10:00",40.7775,-73.957,"B02512"
"4/4/2014 7:11:00",40.7434,-74.0467,"B02512"
