"4/4/2014 12:00:00",40.7367,-74.035,"B02512"
"4/4/2014 12:00:00",40.7367,-74.035,"B02512"
"4/4/2014 12:01:00",40.7572,-73.9774,"B02512"
"4/4/2014 12:02:00",40.7463,-73.993,"B02512"
"4/4/2014 12:03:00",40.75,-73.9793,"B02512"
"4/4/2014 12:05:00",40.7929,-73.9198,"B02512"
"4/4/2014 12:05:00",40.7037,-73.9859,"B02512"
"4/4/2014 12:07:00",40.7751,-73.9639,"B02512"
"4/4/2014 12:10:00",40.7648,-73.9568,"B02512"
"4/4/2014 12:12:00",40.7744,-73.9794,"B02512"
"4/4/2014 12:12:00",40.7657,-73.996,"B02512"
"4/4/2014 12:13:00",40.7328,-73.9815,"B02512"
"4/4/2014 12:13:00",40.7138,-73.9576,"B02512"
"4/4/2014 12:15:00",40.7578,-73.977,"B02512"
"4/4/2014 12:15:00",40.7063,-74.0093,"B02512"
"4/4/2014 12:17:00",40.6922,-73.9855,"B02512"
"4/4/2014 12:19:00",40.7279,-73.991,"B02512"
"4/4/2014 12:20:00",40.7266,-74.0002,"B02512"
"4/4/2014 12:20:00",40.7823,-73.9807,"B02512"
"4/4/2014 12:20:00",40.7398,-73.9926,"B02512"
"4/4/2014 12:21:00",40.7606,-73.9746,"B02512"
"4/4/2014 12:29:00",40.754,-73.9862,"B02512"
"4/4/2014 12:29:00",40.7425,-73.985,"B02512"
"4/4/2014 12:30:00",40.7422,-73.9532,"B02512"
"4/4/2014 12:32:00",40.7596,-73.9796,"B02512"
"4/4/2014 12:33:00",40.7644,-73.979,"B02512"
"4/4/2014 12:34:00",40.748,-73.9769,"B02512"
"4/4/2014 12:34:00",40.7614,-73.9669,"B02512"
"4/4/2014 12:35:00",40.7336,-74.0036,"B02512"
"4/4/2014 12:35:00",40.7203,-73.9894,"B02512"
"4/4/2014 12:36:00",40.7617,-73.9651,"B02512"
"4/4/2014 12:37:00",40.7767,-73.9608,"B02512"
"4/4/2014 12:38:00",40.765,-73.9755,"B02512"
"4/4/2014 12:40:00",40.7421,-73.9998,"B02512"
"4/4/2014 12:40:00",40.6268,-73.9355,"B02512"
"4/4/2014 12:40:00",40.7729,-73.9598,"B02512"
"4/4/2014 12:40:00",40.7667,-73.9691,"B02512"
"4/4/2014 12:41:00",40.7742,-73.9811,"B02512"
"4/4/2014 12:42:00",40.7568,-73.9747,"B02512"
"4/4/2014 12:42:00",40.756,-73.9794,"B02512"
