"Date/Time","Lat","Lon","Base"
"4/29/2014 14:49:00",40.7394,-74.0069,"B02512"
"4/29/2014 18:05:00",40.7394,-74.0072,"B02512"
"4/29/2014 20:53:00",40.7402,-74.0059,"B02512"
"4/29/2014 20:55:00",40.7406,-74.0059,"B02512"
"4/29/2014 21:37:00",40.7404,-74.0064,"B02512"
"4/29/2014 22:17:00",40.7398,-74.0061,"B02512"
"4/30/2014 11:35:00",40.7394,-74.006,"B02512"
"4/30/2014 12:13:00",40.7408,-74.0071,"B02512"
"4/30/2014 17:04:00",40.7409,-74.0076,"B02512"
"4/30/2014 20:13:00",40.7398,-74.0063,"B02512"
"4/30/2014 21:26:00",40.7398,-74.0068,"B02512"
"4/30/2014 21:45:00",40.7393,-74.0065,"B02512"
"4/30/2014 21:53:00",40.74,-74.0072,"B02512"
"4/30/2014 21:59:00",40.74,-74.0073,"B02512"
"4/1/2014 3:17:00",40.7409,-74.0075,"B02598"
"4/1/2014 6:08:00",40.7394,-74.0073,"B02598"
"4/1/2014 7:46:00",40.741,-74.0075,"B02598"
"4/1/2014 9:39:00",40.7399,-74.007,"B02598"
"4/1/2014 11:58:00",40.7409,-74.0075,"B02598"
"4/1/2014 12:59:00",40.7407,-74.0068,"B02598"
"4/1/2014 13:44:00",40.7397,-74.0065,"B02598"
"4/1/2014 14:09:00",40.7395,-74.0068,"B02598"
"4/1/2014 15:04:00",40.74,-74.006,"B02598"
"4/1/2014 15:40:00",40.7401,-74.0078,"B02598"
"4/1/2014 20:50:00",40.7407,-74.007,"B02598"
"4/1/2014 20:58:00",40.7409,-74.0074,"B02598"
"4/1/2014 21:58:00",40.7403,-74.0059,"B02598"
"4/2/2014 7:11:00",40.7401,-74.0059,"B02598"
"4/2/2014 13:58:00",40.7394,-74.007,"B02598"
"4/2/2014 15:24:00",40.74,-74.006,"B02598"
"4/2/2014 15:37:00",40.7399,-74.007,"B02598"
"4/2/2014 16:31:00",40.7394,-74.0062,"B02598"
"4/2/2014 18:08:00",40.741,-74.0074,"B02598"
"4/2/2014 19:17:00",40.7408,-74.0069,"B02598"
"4/2/2014 20:31:00",40.741,-74.0074,"B02598"
"4/2/2014 20:50:00",40.7404,-74.0078,"B02598"
"4/2/2014 21:23:00",40.7407,-74.0069,"B02598"
"4/2/2014 22:14:00",40.7405,-74.0078,"B02598"
"4/2/2014 22:46:00",40.7408,-74.0077,"B02598"
"4/3/2014 6:26:00",40.7392,-74.0065,"B02598"
"4/3/2014 9:08:00",40.7407,-74.0077,"B02598"
"4/3/2014 11:25:00",40.7396,-74.0063,"B02598"
"4/3/2014 13:17:00",40.7394,-74.0063,"B02598"
"4/3/2014 14:08:00",40.7403,-74.0059,"B02598"
"4/3/2014 15:06:00",40.7396,-74.0063,"B02598"
"4/3/2014 16:34:00",40.7407,-74.0069,"B02598"
"4/3/2014 16:42:00",40.7394,-74.0063,"B02598"
"4/3/2014 18:37:00",40.74,-74.0071,"B02598"
"4/3/2014 20:57:00",40.7404,-74.0078,"B02598"
"4/3/2014 21:08:00",40.7405,-74.0064,"B02598"
"4/3/2014 21:26:00",40.7407,-74.0075,"B02598"
"4/3/2014 21:57:00",40.7409,-74.0073,"B02598"
"4/3/2014 21:58:00",40.7394,-74.0066,"B02598"
"4/3/2014 21:59:00",40.7405,-74.0064,"B02598"
"4/3/2014 22:20:00",40.7405,-74.0065,"B02598"
"4/3/2014 22:29:00",40.7409,-74.0076,"B02598"
"4/3/2014 22:50:00",40.7405,-74.0064,"B02598"
"4/3/2014 22:53:00",40.7398,-74.0061,"B02598"
"4/3/2014 23:09:00",40.7399,-74.0061,"B02598"
"4/3/2014 23:13:00",40.74,-74.0059,"B02598"
"4/3/2014 23:17:00",40.7406,-74.0077,"B02598"
"4/3/2014 23:20:00",40.7398,-74.0062,"B02598"
"4/3/2014 23:46:00",40.7409,-74.0073,"B02598"
"4/4/2014 0:03:00",40.7406,-74.0077,"B02598"
"4/4/2014 1:23:00",40.7405,-74.0063,"B02598"
"4/4/2014 1:33:00",40.74,-74.0061,"B02598"
"4/4/2014 4:47:00",40.7402,-74.0078,"B02598"
